amount,is_weekend,is_high_value,is_new_customer,days_since_signup,shipping_billing_mismatch,actual_fraud,predicted_fraud,fraud_probability
570.3,0,1,0,113,1,False,0,0.31976485
120.82,0,0,0,118,1,False,0,0.31976485
410.76,1,0,0,150,1,True,0,0.31976485
391.95,1,0,0,165,1,False,0,0.31976485
490.58,0,0,0,95,1,False,0,0.31976485
405.67,0,0,0,232,1,False,0,0.31976485
437.49,1,0,0,329,1,False,0,0.31976485
175.9,1,0,0,155,1,False,0,0.31976485
1223.31,0,1,0,242,1,False,0,0.31976485
326.49,0,0,0,241,1,False,0,0.31976485
200.84,0,0,0,165,1,False,0,0.31976485
203.86,1,0,0,216,1,False,0,0.31976485
668.3,0,1,0,322,1,False,0,0.31976485
170.99,0,0,0,103,1,False,0,0.31976485
274.47,0,0,0,100,1,False,0,0.31976485
146.35,0,0,0,107,1,False,0,0.31976485
93.29,0,0,0,133,1,False,0,0.31976485
109.74,0,0,0,134,1,False,0,0.31976485
623.55,0,1,0,150,1,False,0,0.31976485
340.74,0,0,0,221,1,False,0,0.31976485
196.2,0,0,0,238,1,False,0,0.31976485
391.28,0,0,0,321,1,False,0,0.31976485
393.37,1,0,0,89,1,False,0,0.31976485
392.4,0,0,0,264,1,False,0,0.31976485
400.2,0,0,0,282,1,False,0,0.31976485
352.87,1,0,0,261,1,False,0,0.31976485
219.11,0,0,0,245,1,False,0,0.31976485
592.86,1,1,0,120,1,False,0,0.31976485
362.46,0,0,0,33,1,False,0,0.31976485
451.83,0,0,0,178,1,False,0,0.31976485
170.15,0,0,0,84,1,False,0,0.31976485
443.23,1,0,0,128,1,False,0,0.31976485
358.22,1,0,0,86,1,False,0,0.31976485
362.68,0,0,0,172,1,False,0,0.31976485
468.08,0,0,0,83,1,False,0,0.31976485
966.04,1,1,0,196,1,False,0,0.31976485
704.18,1,1,0,59,1,False,0,0.31976485
352.87,1,0,0,257,1,False,0,0.31976485
398.36,0,0,0,230,1,False,0,0.31976485
80.01,0,0,0,66,1,False,0,0.31976485
298.27,0,0,0,155,1,False,0,0.31976485
773.64,0,1,0,253,1,False,0,0.31976485
46.19,0,0,0,111,1,False,0,0.31976485
185.65,0,0,0,324,1,False,0,0.31976485
334.32,0,0,0,233,1,False,0,0.31976485
1330.41,0,1,0,106,1,True,0,0.31976485
1313.73,0,1,0,157,1,True,0,0.31976485
619.71,1,1,0,225,1,False,0,0.31976485
979.47,1,1,0,130,1,False,0,0.31976485
948.64,1,1,0,121,1,False,0,0.31976485
441.89,0,0,0,223,1,False,0,0.31976485
455.17,0,0,0,59,1,False,0,0.31976485
376.94,1,0,0,71,1,False,0,0.31976485
344.18,0,0,0,249,1,False,0,0.31976485
1325.67,0,1,0,242,1,False,0,0.31976485
453.32,1,0,0,224,1,False,0,0.31976485
408.46,1,0,0,204,1,False,0,0.31976485
465.26,1,0,0,175,1,False,0,0.31976485
361.63,0,0,0,261,1,False,0,0.31976485
66.43,0,0,0,242,1,False,0,0.31976485
1168.47,0,1,0,140,1,False,0,0.31976485
455.17,0,0,0,311,1,False,0,0.31976485
451.83,0,0,0,337,1,False,0,0.31976485
725.36,1,1,0,252,1,False,0,0.31976485
174.24,1,0,0,207,1,False,0,0.31976485
405.67,0,0,0,288,1,False,0,0.31976485
793.44,0,1,0,142,1,False,0,0.31976485
1064.19,0,1,0,250,1,False,0,0.31976485
274.47,0,0,0,119,1,False,0,0.31976485
298.54,1,0,0,156,1,True,0,0.31976485
373.35,0,0,0,253,1,True,0,0.31976485
786.74,0,1,0,66,1,False,0,0.31976485
95.2,0,0,0,126,1,False,0,0.31976485
422.19,0,0,0,319,1,False,0,0.31976485
434.54,0,0,0,141,1,False,0,0.31976485
359.34,0,0,0,67,1,False,0,0.31976485
883.08,1,1,0,338,1,True,0,0.31976485
644.38,0,1,0,131,1,False,0,0.31976485
122.18,1,0,0,338,1,False,0,0.31976485
240.03,1,0,0,138,1,False,0,0.31976485
398.93,0,0,0,197,1,False,0,0.31976485
754.04,0,1,0,179,1,False,0,0.31976485
512.55,0,1,0,121,1,False,0,0.31976485
198.72,0,0,0,184,1,False,0,0.31976485
512.34,0,1,0,100,1,False,0,0.31976485
41.5,0,0,0,320,1,False,0,0.31976485
286.55,0,0,0,270,1,False,0,0.31976485
230.17,1,0,0,124,1,False,0,0.31976485
120.54,1,0,0,301,1,False,0,0.31976485
229.96,0,0,0,71,1,False,0,0.31976485
98.61,1,0,0,74,1,False,0,0.31976485
337.75,0,0,0,65,1,False,0,0.31976485
396.72,0,0,0,356,1,False,0,0.31976485
1004.01,0,1,0,80,1,False,0,0.31976485
223.03,0,0,0,287,1,False,0,0.31976485
157.8,0,0,0,165,1,False,0,0.31976485
85.5,1,0,0,273,1,False,0,0.31976485
26.03,1,0,0,229,1,False,0,0.31976485
1212.21,0,1,0,290,1,False,0,0.31976485
359.64,1,0,0,252,1,False,0,0.31976485
237.98,1,0,0,100,1,False,0,0.31976485
180.81,0,0,0,221,1,False,0,0.31976485
97.22,0,0,0,124,1,False,0,0.31976485
429.99,0,0,0,250,1,False,0,0.31976485
389.49,0,0,0,99,1,False,0,0.31976485
235.19,0,0,0,330,1,False,0,0.31976485
313.58,1,0,0,158,1,False,0,0.31976485
433.66,0,0,0,163,1,False,0,0.31976485
298.54,0,0,0,324,1,True,0,0.31976485
333.98,0,0,0,129,1,False,0,0.31976485
340.74,0,0,0,253,1,False,0,0.31976485
731.16,0,1,0,182,1,False,0,0.31976485
808.14,0,1,0,83,1,False,0,0.31976485
48.61,0,0,0,101,1,False,0,0.31976485
782.56,0,1,0,266,1,False,0,0.31976485
248.45,0,0,0,238,1,False,0,0.31976485
537.22,1,1,0,102,1,False,0,0.31976485
906.45,0,1,0,313,1,False,0,0.31976485
984.76,0,1,0,64,1,False,0,0.31976485
406.43,0,0,0,333,1,False,0,0.31976485
407.88,1,0,0,60,1,True,0,0.31976485
867.96,1,1,0,87,1,True,0,0.31976485
248.9,1,0,0,126,1,False,0,0.31976485
241.18,0,0,0,221,1,False,0,0.31976485
182.06,1,0,0,194,1,False,0,0.31976485
78.37,0,0,0,149,1,False,0,0.31976485
295.83,1,0,0,333,1,False,0,0.31976485
592.86,1,1,0,108,1,False,0,0.31976485
45.32,1,0,0,196,1,False,0,0.31976485
356.58,1,0,0,153,1,False,0,0.31976485
114.98,1,0,0,82,1,False,0,0.31976485
156.74,0,0,0,164,1,False,0,0.31976485
373.98,0,0,0,270,1,False,0,0.31976485
441.62,0,0,0,92,1,False,0,0.31976485
352.09,1,0,0,319,1,False,0,0.31976485
261.3,0,0,0,253,1,False,0,0.31976485
203.86,1,0,0,106,1,False,0,0.31976485
120.82,0,0,0,325,1,False,0,0.31976485
266.79,0,0,0,126,1,False,0,0.31976485
445.16,1,0,0,126,1,False,0,0.31976485
320.21,0,0,0,268,1,False,0,0.31976485
398.62,0,0,0,300,1,False,0,0.31976485
948.64,1,1,0,108,1,False,0,0.31976485
204.36,0,0,0,267,1,False,0,0.31976485
342.1,0,0,0,189,1,False,0,0.31976485
85.5,0,0,0,129,1,False,0,0.31976485
197.7,1,0,0,106,1,False,0,0.31976485
143.43,1,0,0,256,1,False,0,0.31976485
340.3,0,0,0,183,1,False,0,0.31976485
123.42,0,0,0,213,1,False,0,0.31976485
405.67,0,0,0,163,1,True,0,0.31976485
430.74,1,0,0,79,1,False,0,0.31976485
674.01,0,1,0,56,1,False,0,0.31976485
398.93,1,0,0,152,1,False,0,0.31976485
172.09,1,0,0,271,1,False,0,0.31976485
519.6,0,1,0,131,1,False,0,0.31976485
441.89,0,0,0,249,1,False,0,0.31976485
85.5,1,0,0,193,1,False,0,0.31976485
770.52,0,1,0,312,1,False,0,0.31976485
87.54,1,0,1,7,1,False,0,0.31976485
46.19,0,0,0,330,1,False,0,0.31976485
198.72,1,0,0,133,1,False,0,0.31976485
476.07,0,0,0,108,1,False,0,0.31976485
11.39,0,0,0,48,1,False,0,0.31976485
1449.27,1,1,0,257,1,False,0,0.31976485
365.05,0,0,0,283,1,False,0,0.31976485
286.55,0,0,0,226,1,False,0,0.31976485
164.82,0,0,0,200,1,False,0,0.31976485
13.52,0,0,0,248,1,False,0,0.31976485
948.02,0,1,0,176,1,False,0,0.31976485
248.45,1,0,0,248,1,True,0,0.31976485
180.81,1,0,0,71,1,False,0,0.31976485
272.92,0,0,0,102,1,False,0,0.31976485
1330.41,1,1,0,169,1,False,0,0.31976485
213.08,0,0,0,136,1,False,0,0.31976485
843.7,0,1,0,185,1,False,0,0.31976485
842.22,0,1,0,306,1,False,0,0.31976485
206.28,1,0,0,206,1,False,0,0.31976485
225.48,0,0,0,225,1,False,0,0.31976485
870.72,0,1,0,71,1,False,0,0.31976485
632.67,1,1,0,143,1,False,0,0.31976485
227.9,0,0,0,34,1,False,0,0.31976485
350.04,1,0,0,202,1,False,0,0.31976485
429.99,0,0,0,48,1,False,0,0.31976485
63.2,0,0,0,97,1,False,0,0.31976485
779.14,1,1,0,72,1,False,0,0.31976485
155.85,0,0,0,90,1,False,0,0.31976485
540.24,0,1,0,298,1,False,0,0.31976485
37.71,0,0,0,129,1,False,0,0.31976485
162.75,0,0,0,234,1,False,0,0.31976485
196.2,0,0,0,136,1,False,0,0.31976485
466.17,0,0,0,185,1,False,0,0.31976485
773.22,0,1,0,161,1,False,0,0.31976485
120.54,0,0,0,230,1,False,0,0.31976485
717.18,0,1,0,179,1,False,0,0.31976485
196.64,0,0,0,118,1,False,0,0.31976485
320.21,0,0,0,324,1,False,0,0.31976485
970.2,0,1,0,87,1,False,0,0.31976485
56.86,0,0,0,269,1,False,0,0.31976485
322.19,0,0,0,153,1,False,0,0.31976485
305.82,1,0,0,324,1,False,0,0.31976485
518.08,0,1,0,297,1,False,0,0.31976485
540.54,0,1,0,214,1,False,0,0.31976485
40.56,1,0,0,319,1,False,0,0.31976485
433.5,1,0,0,231,1,True,0,0.31976485
29.12,0,0,0,171,1,False,0,0.31976485
440.01,0,0,0,71,1,False,0,0.31976485
529.62,0,1,0,274,1,False,0,0.31976485
391.4,0,0,0,80,1,False,0,0.31976485
197.86,1,0,0,248,1,False,0,0.31976485
710.48,1,1,0,126,1,False,0,0.31976485
1073.37,1,1,0,139,1,False,0,0.31976485
249.8,0,0,0,267,1,False,0,0.31976485
616.14,1,1,0,211,1,True,0,0.31976485
194.46,0,0,0,290,1,False,0,0.31976485
125.77,0,0,0,327,1,False,0,0.31976485
24.15,0,0,0,126,1,False,0,0.31976485
596.54,0,1,0,40,1,False,0,0.31976485
199.18,0,0,0,239,1,False,0,0.31976485
182.98,0,0,0,359,1,False,0,0.31976485
377.02,0,0,0,223,1,False,0,0.31976485
233.85,0,0,0,160,1,False,0,0.31976485
540.54,0,1,0,220,1,False,0,0.31976485
1168.71,0,1,0,147,1,False,0,0.31976485
371.3,1,0,0,267,1,False,0,0.31976485
1064.19,0,1,0,112,1,False,0,0.31976485
1313.73,0,1,0,199,1,False,0,0.31976485
1050.12,0,1,0,253,1,False,0,0.31976485
864.86,0,1,0,162,1,False,0,0.31976485
74.21,1,0,0,188,1,False,0,0.31976485
73.12,0,0,0,247,1,False,0,0.31976485
50.79,1,0,0,318,1,False,0,0.31976485
377.56,0,0,0,72,1,False,0,0.31976485
262.94,0,0,0,101,1,False,0,0.31976485
614.94,1,1,0,127,1,False,0,0.31976485
346.64,0,0,0,123,1,False,0,0.31976485
450.47,0,0,0,39,1,False,0,0.31976485
279.87,0,0,0,223,1,False,0,0.31976485
847.02,0,1,0,224,1,False,0,0.31976485
947.34,0,1,0,108,1,False,0,0.31976485
373.35,0,0,0,213,1,False,0,0.31976485
49.48,0,0,0,166,1,False,0,0.31976485
431.42,1,0,0,272,1,False,0,0.31976485
923.1,0,1,0,266,1,False,0,0.31976485
155.16,0,0,0,81,1,False,0,0.31976485
132.86,1,0,0,52,1,False,0,0.31976485
498.09,0,0,1,23,1,False,0,0.31976485
469.77,0,0,0,95,1,False,0,0.31976485
329.22,0,0,0,130,1,False,0,0.31976485
98.96,0,0,0,276,1,False,0,0.31976485
215.56,0,0,0,215,1,False,0,0.31976485
262.94,0,0,0,118,1,False,0,0.31976485
44.1,0,0,0,124,1,False,0,0.31976485
422.42,1,0,0,140,1,False,0,0.31976485
450.96,0,0,0,203,1,False,0,0.31976485
765.39,0,1,0,218,1,False,0,0.31976485
236.91,0,0,0,264,1,False,0,0.31976485
13.77,0,0,0,69,1,False,0,0.31976485
1368.36,0,1,0,145,1,False,0,0.31976485
233.46,1,0,0,174,1,False,0,0.31976485
191.58,0,0,0,119,1,False,0,0.31976485
895.65,0,1,0,162,1,False,0,0.31976485
146.67,0,0,0,236,1,False,0,0.31976485
31.25,0,0,0,101,1,False,0,0.31976485
12.57,0,0,0,196,1,False,0,0.31976485
234.62,1,0,0,99,1,False,0,0.31976485
311.67,1,0,0,311,1,False,0,0.31976485
354.73,0,0,0,328,1,False,0,0.31976485
435.37,0,0,0,345,1,False,0,0.31976485
797.86,1,1,0,79,1,False,0,0.31976485
691.11,0,1,0,248,1,False,0,0.31976485
373.98,0,0,0,300,1,False,0,0.31976485
397.78,1,0,0,273,1,True,0,0.31976485
24.06,0,0,0,160,1,False,0,0.31976485
219.57,1,0,0,289,1,False,0,0.31976485
455.12,0,0,0,90,1,False,0,0.31976485
313.58,0,0,0,75,1,False,0,0.31976485
1442.34,0,1,0,96,1,False,0,0.31976485
110.9,1,0,0,278,1,False,0,0.31976485
984.56,0,1,0,296,1,False,0,0.31976485
462.72,0,0,0,138,1,False,0,0.31976485
336.78,1,0,0,214,1,False,0,0.31976485
223.99,1,0,0,92,1,False,0,0.31976485
359.34,1,0,0,50,1,False,0,0.31976485
449.36,1,0,0,207,1,False,0,0.31976485
119.23,1,0,0,74,1,True,0,0.31976485
1384.65,0,1,0,232,1,False,0,0.31976485
844.84,0,1,0,269,1,True,0,0.31976485
432.43,0,0,0,305,1,False,0,0.31976485
325.07,0,0,0,313,1,False,0,0.31976485
289.0,1,0,0,298,1,False,0,0.31976485
970.2,0,1,0,269,1,False,0,0.31976485
354.15,0,0,0,57,1,False,0,0.31976485
777.12,1,1,0,151,1,True,0,0.31976485
373.35,0,0,0,285,1,False,0,0.31976485
906.72,0,1,0,170,1,False,0,0.31976485
664.5,0,1,0,259,1,False,0,0.31976485
39.22,0,0,0,261,1,False,0,0.31976485
58.36,0,0,0,103,1,False,0,0.31976485
296.79,0,0,0,173,1,False,0,0.31976485
864.86,0,1,0,240,1,False,0,0.31976485
176.04,0,0,0,150,1,False,0,0.31976485
786.98,0,1,0,283,1,False,0,0.31976485
240.03,1,0,0,352,1,False,0,0.31976485
776.31,0,1,0,64,1,False,0,0.31976485
894.81,0,1,0,131,1,False,0,0.31976485
1010.34,1,1,0,286,1,False,0,0.31976485
239.74,0,0,0,261,1,False,0,0.31976485
407.77,0,0,0,152,1,False,0,0.31976485
384.58,0,0,0,73,1,False,0,0.31976485
329.24,1,0,0,104,1,False,0,0.31976485
95.01,0,0,0,147,1,False,0,0.31976485
512.55,1,1,0,100,1,False,0,0.31976485
78.69,0,0,0,224,1,False,0,0.31976485
23.0,0,0,0,162,1,False,0,0.31976485
282.34,0,0,0,205,1,False,0,0.31976485
391.23,0,0,0,216,1,False,0,0.31976485
48.38,0,0,0,192,1,False,0,0.31976485
419.04,0,0,0,51,1,False,0,0.31976485
320.21,0,0,0,281,1,False,0,0.31976485
398.93,0,0,0,30,1,False,0,0.31976485
469.77,0,0,0,71,1,False,0,0.31976485
597.1,0,1,0,345,1,False,0,0.31976485
458.16,0,0,0,226,1,False,0,0.31976485
912.24,0,1,0,122,1,False,0,0.31976485
139.68,0,0,0,82,1,False,0,0.31976485
1428.21,0,1,0,113,1,False,0,0.31976485
111.82,0,0,0,284,1,False,0,0.31976485
895.62,0,1,0,57,1,False,0,0.31976485
549.18,1,1,0,145,1,False,0,0.31976485
624.51,1,1,0,78,1,False,0,0.31976485
210.17,0,0,0,286,1,False,0,0.31976485
488.1,0,0,0,151,1,False,0,0.31976485
11.39,1,0,0,287,1,False,0,0.31976485
125.04,1,0,0,278,1,False,0,0.31976485
614.94,0,1,0,168,1,False,0,0.31976485
163.65,1,0,0,122,1,False,0,0.31976485
39.7,0,0,0,216,1,False,0,0.31976485
1180.47,0,1,0,243,1,False,0,0.31976485
280.6,0,0,0,105,1,False,0,0.31976485
272.75,1,0,0,249,1,False,0,0.31976485
676.44,1,1,0,203,1,False,0,0.31976485
864.86,0,1,0,254,1,True,0,0.31976485
512.97,0,1,0,201,1,False,0,0.31976485
604.48,1,1,0,239,1,False,0,0.31976485
671.97,0,1,0,124,1,False,0,0.31976485
1170.33,1,1,0,285,1,False,0,0.31976485
620.4,1,1,0,259,1,False,0,0.31976485
497.8,1,0,0,325,1,False,0,0.31976485
1111.53,0,1,0,97,1,False,0,0.31976485
190.1,0,0,0,159,1,True,0,0.31976485
221.62,1,0,0,115,1,False,0,0.31976485
152.98,0,0,0,107,1,False,0,0.31976485
426.58,0,0,0,112,1,False,0,0.31976485
354.15,0,0,0,312,1,False,0,0.31976485
484.02,1,0,0,227,1,True,0,0.31976485
1449.24,0,1,0,95,1,False,0,0.31976485
981.16,1,1,0,76,1,False,0,0.31976485
447.5,1,0,0,294,1,False,0,0.31976485
44.1,0,0,0,167,1,False,0,0.31976485
608.4,0,1,0,286,1,False,0,0.31976485
197.07,0,0,0,344,1,False,0,0.31976485
461.55,1,0,0,285,1,False,0,0.31976485
353.08,0,0,0,96,1,False,0,0.31976485
433.68,0,0,0,122,1,False,0,0.31976485
464.64,0,0,0,285,1,False,0,0.31976485
54.55,0,0,0,152,1,False,0,0.31976485
759.14,0,1,0,137,1,False,0,0.31976485
600.26,0,1,0,80,1,False,0,0.31976485
22.26,1,0,0,57,1,False,0,0.31976485
44.52,1,0,0,279,1,False,0,0.31976485
165.91,0,0,0,265,1,False,0,0.31976485
206.57,1,0,0,259,1,False,0,0.31976485
206.57,1,0,0,233,1,False,0,0.31976485
548.2,1,1,0,293,1,False,0,0.31976485
903.66,0,1,0,113,1,False,0,0.31976485
124.45,1,0,0,121,1,False,0,0.31976485
712.89,0,1,0,255,1,False,0,0.31976485
394.9,0,0,0,225,1,False,0,0.31976485
907.8,1,1,0,108,1,False,0,0.31976485
281.2,0,0,0,200,1,False,0,0.31976485
123.42,0,0,0,235,1,False,0,0.31976485
1368.36,1,1,0,341,1,False,0,0.31976485
912.4,0,1,0,175,1,False,0,0.31976485
580.48,0,1,0,183,1,False,0,0.31976485
730.1,0,1,0,115,1,False,0,0.31976485
716.52,0,1,0,78,1,False,0,0.31976485
1470.96,0,1,0,120,1,False,0,0.31976485
664.5,1,1,0,360,1,False,0,0.31976485
282.66,0,0,0,108,1,False,0,0.31976485
332.25,0,0,0,296,1,False,0,0.31976485
873.12,0,1,0,113,1,False,0,0.31976485
1381.5,1,1,0,267,1,True,0,0.31976485
1384.65,1,1,0,150,1,True,0,0.31976485
395.52,1,0,0,156,1,False,0,0.31976485
92.6,1,0,0,279,1,False,0,0.31976485
676.44,0,1,0,219,1,False,0,0.31976485
1013.25,1,1,0,147,1,False,0,0.31976485
705.74,0,1,0,234,1,False,0,0.31976485
72.18,1,0,0,190,1,False,0,0.31976485
809.42,0,1,0,120,1,False,0,0.31976485
458.48,1,0,0,102,1,False,0,0.31976485
657.3,0,1,0,169,1,False,0,0.31976485
322.76,0,0,0,85,1,False,0,0.31976485
731.16,0,1,0,301,1,False,0,0.31976485
98.93,0,0,0,223,1,False,0,0.31976485
135.92,0,0,0,112,1,False,0,0.31976485
47.81,1,0,0,103,1,False,0,0.31976485
770.52,1,1,0,306,1,False,0,0.31976485
235.22,0,0,0,137,1,False,0,0.31976485
119.88,0,0,0,216,1,False,0,0.31976485
515.3,1,1,0,313,1,False,0,0.31976485
1069.74,0,1,1,13,1,False,0,0.31976485
292.34,0,0,0,152,1,False,0,0.31976485
1358.85,0,1,0,268,1,False,0,0.31976485
325.4,1,0,0,184,1,False,0,0.31976485
280.6,0,0,0,304,1,False,0,0.31976485
338.17,0,0,0,107,1,False,0,0.31976485
182.98,0,0,0,273,1,False,0,0.31976485
376.94,0,0,0,61,1,False,0,0.31976485
651.81,0,1,0,126,1,False,0,0.31976485
495.12,0,0,0,89,1,False,0,0.31976485
997.38,0,1,0,147,1,True,0,0.31976485
573.1,0,1,0,206,1,False,0,0.31976485
821.19,0,1,0,264,1,False,0,0.31976485
72.2,0,0,0,258,1,False,0,0.31976485
431.42,0,0,0,234,1,False,0,0.31976485
1225.38,1,1,0,191,1,False,0,0.31976485
930.52,0,1,0,99,1,False,0,0.31976485
669.52,1,1,0,187,1,False,0,0.31976485
578.46,1,1,0,187,1,False,0,0.31976485
156.59,1,0,0,124,1,False,0,0.31976485
213.29,0,0,0,327,1,False,0,0.31976485
867.32,0,1,0,334,1,False,0,0.31976485
561.9,0,1,0,315,1,False,0,0.31976485
923.1,0,1,0,57,1,False,0,0.31976485
285.51,0,0,0,241,1,False,0,0.31976485
1300.44,1,1,0,85,1,False,0,0.31976485
196.2,0,0,0,150,1,False,0,0.31976485
947.34,0,1,0,230,1,False,0,0.31976485
533.58,1,1,0,184,1,False,0,0.31976485
111.2,1,0,0,231,1,False,0,0.31976485
1166.4,1,1,0,80,1,True,0,0.31976485
969.62,0,1,0,287,1,False,0,0.31976485
394.41,0,0,0,123,1,False,0,0.31976485
669.34,0,1,0,59,1,False,0,0.31976485
906.72,1,1,0,326,1,True,0,0.31976485
104.37,0,0,0,79,1,False,0,0.31976485
966.16,0,1,0,145,1,False,0,0.31976485
982.74,0,1,0,151,1,False,0,0.31976485
168.7,0,0,0,211,1,False,0,0.31976485
398.93,1,0,0,305,1,True,0,0.31976485
964.47,0,1,0,98,1,False,0,0.31976485
41.5,1,0,0,326,1,False,0,0.31976485
215.56,0,0,0,230,1,False,0,0.31976485
635.68,0,1,0,101,1,True,0,0.31976485
234.04,0,0,0,191,1,False,0,0.31976485
100.34,0,0,0,265,1,False,0,0.31976485
54.25,1,0,0,50,1,False,0,0.31976485
215.56,1,0,0,231,1,False,0,0.31976485
110.9,1,0,0,150,1,False,0,0.31976485
1219.29,0,1,0,183,1,False,0,0.31976485
1462.59,0,1,0,267,1,False,0,0.31976485
343.1,0,0,0,75,1,False,0,0.31976485
82.68,0,0,0,198,1,False,0,0.31976485
304.2,0,0,0,314,1,False,0,0.31976485
175.9,0,0,0,74,1,False,0,0.31976485
1139.76,0,1,0,112,1,False,0,0.31976485
44.72,0,0,0,31,1,False,0,0.31976485
117.36,0,0,0,310,1,False,0,0.31976485
979.47,0,1,0,241,1,False,0,0.31976485
688.08,0,1,0,178,1,False,0,0.31976485
32.3,0,0,0,75,1,False,0,0.31976485
611.82,0,1,0,230,1,False,0,0.31976485
964.47,0,1,0,130,1,False,0,0.31976485
229.44,0,0,0,208,1,False,0,0.31976485
132.41,0,0,0,305,1,False,0,0.31976485
32.4,0,0,0,336,1,False,0,0.31976485
307.47,1,0,0,277,1,False,0,0.31976485
453.32,0,0,0,175,1,False,0,0.31976485
1454.43,1,1,0,255,1,False,0,0.31976485
109.92,1,0,0,149,1,False,0,0.31976485
584.68,0,1,0,93,1,False,0,0.31976485
401.68,0,0,0,53,1,False,0,0.31976485
94.8,0,0,0,152,1,False,0,0.31976485
280.6,0,0,1,29,1,False,0,0.31976485
484.17,0,0,0,96,1,False,0,0.31976485
1454.52,0,1,0,259,1,False,0,0.31976485
63.2,1,0,0,210,1,False,0,0.31976485
1217.79,1,1,0,110,1,False,0,0.31976485
329.24,1,0,0,265,1,False,0,0.31976485
176.54,0,0,0,64,1,True,0,0.31976485
285.03,0,0,0,91,1,False,0,0.31976485
397.23,0,0,0,81,1,False,0,0.31976485
188.44,0,0,0,146,1,False,0,0.31976485
436.23,1,0,0,211,1,False,0,0.31976485
683.7,0,1,0,302,1,False,0,0.31976485
299.36,1,0,0,139,1,False,0,0.31976485
77.82,1,0,0,349,1,False,0,0.31976485
436.08,0,0,0,110,1,False,0,0.31976485
364.12,1,0,0,248,1,False,0,0.31976485
396.72,0,0,0,320,1,False,0,0.31976485
584.72,0,1,0,55,1,False,0,0.31976485
190.34,0,0,0,199,1,False,0,0.31976485
91.49,0,0,0,96,1,False,0,0.31976485
270.21,0,0,0,309,1,False,0,0.31976485
395.52,0,0,0,144,1,False,0,0.31976485
492.28,0,0,0,59,1,False,0,0.31976485
